gps_msg.header.stamp.to_sec(),gps_msg.latitude,gps_msg.longitude,timed_compass_msg.header.stamp.to_sec(),timed_compass_msg.range,vfr_hud_msg.header.stamp.to_sec(),vfr_hud_msg.groundspeed,gps_velocity_msg.header.stamp.to_sec(),gps_velocity_msg.twist.linear.x,gps_velocity_msg.twist.linear.y,imu_msg.header.stamp.to_sec(),imu_msg.pose.pose.position.x,imu_msg.pose.pose.position.y,imu_msg.pose.pose.position.z,imu_msg.pose.pose.orientation.x,imu_msg.pose.pose.orientation.y,imu_msg.pose.pose.orientation.z,imu_msg.pose.pose.orientation.w,imu_msg.twist.twist.linear.x,imu_msg.twist.twist.linear.y,imu_msg.twist.twist.linear.z,imu_msg.twist.twist.angular.x,imu_msg.twist.twist.angular.y,imu_msg.twist.twist.angular.z,sonde_msg.header.stamp.to_sec(),yymmdd,hhmmss,battery_v,temperature_c,depth_m,cond_uS_cm,pH,spcond_mS_cm,spcond_Us_cm,chlorophyll_rfu,odo_pct_sat,odo_mg_l,turbidity_ntu,bga_pc_rfu,chlorophyll_ug_l,bga_pc_ug_l
1662033297.5302353,43.4107034,-72.0336833,1675303350.081394,355.28,1662033297.2833815,1.138703465461731,1662033297.4772353,-0.6505088713864805,0.9604364675747622,1662033297.0712352,265.1445007324219,72.00846099853516,-3.4546146392822266,0.04478001900740797,0.030528805368264616,-0.7315565212109887,-0.679623276686547,0.977663578109553,0.4901244760625555,0.06457020033015201,-0.018874134868383408,-0.031842980533838265,0.0285559855401516,1662033297.457292,220901.0,75456.0,4.96999979019165,24.179000854492188,-0.15800000727176666,106.51000213623047,7.21999979019165,0.1080000028014183,108.19999694824219,0.10000000149011612,102.30000305175781,8.579999923706055,-0.3100000023841858,-0.11999999731779099,0.38999998569488525,-0.11999999731779099
1662033298.5302353,43.410712,-72.0336923,1675303351.081517,354.49,1662033298.2833748,1.1967077255249023,1662033298.4782352,-0.7182736133685773,0.8593503455159878,1662033298.0902352,264.4353332519531,73.0057144165039,-3.524289846420288,0.03563473657911088,0.035377339008423846,-0.7367193407519391,-0.6743316857420008,1.0470950544537763,0.6235283043611635,-0.10519604764008764,-0.013420560397207737,-0.07841192185878754,0.025316910818219195,1662033298.457281,220901.0,75457.0,4.96999979019165,24.174999237060547,-0.15800000727176666,106.56999969482422,7.21999979019165,0.1080000028014183,108.2699966430664,0.05000000074505806,102.29000091552734,8.579999923706055,-0.27000001072883606,-0.11999999731779099,0.1899999976158142,-0.11999999731779099
1662033299.5302353,43.4107201,-72.0337017,1675303352.081043,354.47,1662033299.2833836,1.1877025365829468,1662033299.4782352,-0.7191025503374866,0.910215096610753,1662033299.0712352,263.69586181640625,73.89627838134766,-3.5451414585113525,0.030808326538542104,0.024983026554994427,-0.7408477147761092,-0.6705008269279492,0.998454813554202,0.6097232456408881,-0.006087637598364316,-0.022641906514763832,0.07580606639385223,0.0021824436262249856,1662033299.4574,220901.0,75458.0,4.96999979019165,24.18000030517578,-0.1589999943971634,106.54000091552734,7.21999979019165,0.1080000028014183,108.23999786376953,0.03999999910593033,102.27999877929688,8.579999923706055,-0.20999999344348907,-0.12999999523162842,0.1599999964237213,-0.12999999523162842
1662033300.5302353,43.4107285,-72.0337109,1675303353.081284,355.24,1662033300.283432,1.1584768295288086,1662033300.4782352,-0.7135527582898279,0.8890683107258845,1662033300.5502353,262.58099365234375,75.27484893798828,-3.5281591415405273,0.03656920985109219,0.03156451168894875,-0.7360651214233918,-0.6751847980491509,1.0030908331088013,0.5789002804034172,0.025710749697480703,-0.05150086060166359,-0.04685215651988983,-0.025663854554295533,1662033300.457331,220901.0,75459.0,4.96999979019165,24.18400001525879,-0.1589999943971634,106.51000213623047,7.21999979019165,0.1080000028014183,108.19000244140625,0.05999999865889549,102.2699966430664,8.579999923706055,-0.1899999976158142,-0.14000000059604645,0.23000000417232513,-0.14000000059604645
1662033301.5302353,43.4107369,-72.0337207,1675303354.081368,356.07,1662033301.2833614,1.2086485624313354,1662033301.4782352,-0.693806915729771,0.9420891484809399,1662033301.0902352,262.1514587402344,75.77787017822266,-3.5278940200805664,0.04239597633248837,0.0285579784179451,-0.7350591586830875,-0.6760732625208651,0.9801506316115275,0.603080169806333,0.16120327394335715,0.027588577941060066,0.08139349520206451,0.033930428326129906,1662033301.457337,220901.0,75500.0,4.96999979019165,24.190000534057617,-0.1589999943971634,106.4800033569336,7.21999979019165,0.1080000028014183,108.16000366210938,0.05999999865889549,102.27999877929688,8.579999923706055,-0.1599999964237213,-0.11999999731779099,0.2199999988079071,-0.11999999731779099
1662033302.0702353,43.4107414,-72.0337255,1675303355.101056,357.07,1662033302.2834187,1.163000226020813,1662033302.4782352,-0.6785777081758932,0.9160416442317195,1662033302.0902352,261.4060363769531,76.7087631225586,-3.5061287879943848,0.030612631357161114,0.03144592710249199,-0.7284714669965804,-0.6836690297519007,1.0260580174833307,0.6501093564872792,-0.10718749450258822,-0.0026573631912469864,-0.0497310720384121,-0.028651662170886986,1662033302.457338,220901.0,75501.0,4.96999979019165,24.19300079345703,-0.1599999964237213,106.52999877929688,7.21999979019165,0.1080000028014183,108.19999694824219,0.05000000074505806,102.27999877929688,8.579999923706055,-0.20999999344348907,-0.07000000029802322,0.20000000298023224,-0.07999999821186066
1662033303.5302353,43.4107536,-72.0337393,1675303356.085701,357.04,1662033303.2834108,1.1858283281326294,1662033303.4782352,-0.7702504104482403,0.9461048066701264,1662033303.0702353,260.6580505371094,77.62899780273438,-3.4835662841796875,0.03579893724096752,0.030871523714368455,-0.7232986470383735,-0.6889154173833164,0.991494319455539,0.6157282791309698,0.024857729159639727,-0.034542642533779144,0.15327155590057373,0.010099740698933582,1662033303.457342,220901.0,75502.0,4.96999979019165,24.194000244140625,-0.1599999964237213,106.48999786376953,7.21999979019165,0.1080000028014183,108.1500015258789,0.019999999552965164,102.27999877929688,8.579999923706055,-0.2199999988079071,-0.09000000357627869,0.07000000029802322,-0.09000000357627869
1662033304.5302353,43.4107619,-72.033749,1675303357.081034,356.68,1662033304.283514,1.194640874862671,1662033304.4782352,-0.6916953220951486,0.8808845448704891,1662033304.0902352,259.8545227050781,78.55915832519531,-3.4551539421081543,0.03841393908917276,0.03398054393599441,-0.7268830008885209,-0.6848436280909431,0.9877626814481446,0.6632460232552222,0.0206747884889543,0.018450414761900902,-0.07180391252040863,0.05214760452508927,1662033304.457339,220901.0,75503.0,4.96999979019165,24.187000274658203,-0.1599999964237213,106.4000015258789,7.21999979019165,0.1080000028014183,108.08000183105469,0.029999999329447746,102.2699966430664,8.579999923706055,-0.25,-0.07999999821186066,0.11999999731779099,-0.07999999821186066
1662033305.5302353,43.4107701,-72.0337584,1675303358.080921,356.7,1662033305.2834952,1.21329927444458,1662033305.4782352,-0.7735247303446635,0.9819162344850072,1662033305.0902352,259.0909423828125,79.4780044555664,-3.445990800857544,0.036882866506552175,0.03251891794366604,-0.7266020652073217,-0.6852967335180343,0.9708659980515303,0.662092510145733,0.09325660374911204,-0.028870388865470886,0.01985078677535057,-0.0036996263079345252,1662033305.457331,220901.0,75504.0,4.96999979019165,24.180999755859375,-0.1599999964237213,106.44000244140625,7.21999979019165,0.1080000028014183,108.12999725341797,0.019999999552965164,102.27999877929688,8.579999923706055,-0.2199999988079071,-0.07000000029802322,0.07999999821186066,-0.07000000029802322
1662033306.5302353,43.4107785,-72.0337671,1675303359.082096,357.79,1662033306.2835014,1.2025736570358276,1662033306.4782352,-0.6502933793128586,0.7987606154674018,1662033306.0902352,258.36944580078125,80.39666748046875,-3.430004119873047,0.029595988613529717,0.03298636435418028,-0.7215180260961984,-0.6909759150961244,0.9884399526281595,0.6552560353699965,-0.21192363997852118,0.04016445204615593,-0.15191729366779327,-0.09773883968591689,1662033306.457338,220901.0,75505.0,4.96999979019165,24.18000030517578,-0.16099999845027924,106.41999816894531,7.21999979019165,0.1080000028014183,108.11000061035156,0.03999999910593033,102.26000213623047,8.579999923706055,-0.2199999988079071,-0.10999999940395355,0.15000000596046448,-0.11999999731779099
1662033307.5302353,43.4107862,-72.0337762,1675303360.081432,357.91,1662033307.2834547,1.1656193733215332,1662033307.4782352,-0.6952829351678003,0.800113516986464,1662033307.0902352,257.6607360839844,81.28752136230469,-3.4182417392730713,0.01722182083375881,0.042386296397875126,-0.7164404800678277,-0.6961464280487418,0.9283430687420468,0.6441273820803332,-0.17532090497386804,0.12526951730251312,-0.0359712615609169,-0.008504020981490607,1662033307.457334,220901.0,75506.0,4.96999979019165,24.18000030517578,-0.16200000047683716,106.44999694824219,7.21999979019165,0.1080000028014183,108.13999938964844,0.05999999865889549,102.2699966430664,8.579999923706055,-0.23000000417232513,-0.10000000149011612,0.20999999344348907,-0.10999999940395355
1662033308.5302353,43.4107944,-72.033785,1675303361.080959,358.64,1662033308.2834578,1.1692484617233276,1662033308.4772353,-0.7170306647605624,0.937159018413111,1662033308.0902352,256.9202880859375,82.18030548095703,-3.379058599472046,0.03368273485216877,0.025835307657287615,-0.7180712489577006,-0.694673802350038,0.9900906404770975,0.6771935290143503,0.0759488364824068,0.13793212175369263,0.04489537701010704,0.008335117250680918,1662033308.457339,220901.0,75507.0,4.96999979019165,24.17799949645996,-0.16300000250339508,106.45999908447266,7.21999979019165,0.1080000028014183,108.16000366210938,0.05999999865889549,102.26000213623047,8.579999923706055,-0.1599999964237213,-0.07000000029802322,0.23999999463558197,-0.07000000029802322
1662033309.5302353,43.4108029,-72.0337939,1675303362.081263,357.92,1662033309.2835333,1.1455166339874268,1662033309.4772353,-0.7315066796992681,1.0259132407544764,1662033309.0902352,256.1954345703125,83.11956024169922,-3.3355283737182617,0.04589760242330658,0.02718164088981735,-0.7176142838147559,-0.6943949223283276,0.9408615651326045,0.6083405052995076,0.2690820926619733,0.028896693140268326,0.09429222345352173,0.024078480899333943,1662033309.457336,220901.0,75508.0,4.96999979019165,24.173999786376953,-0.16300000250339508,106.41999816894531,7.21999979019165,0.1080000028014183,108.12999725341797,0.09000000357627869,102.26000213623047,8.579999923706055,-0.2199999988079071,-0.09000000357627869,0.3700000047683716,-0.10000000149011612
1662033310.5302353,43.4108113,-72.0338028,1675303363.087654,356.9,1662033310.2834773,1.2110270261764526,1662033310.4772353,-0.7134269555376029,0.939905303268551,1662033310.1102352,255.47393798828125,84.07234191894531,-3.292815685272217,0.04078370684888872,0.02972307670418441,-0.7210037627369649,-0.6910910230107459,0.9879029732951607,0.6509705939776455,0.011609520133358489,-0.0314362496137619,-0.11102058738470078,-0.011662709526717649,1662033310.457349,220901.0,75509.0,4.96999979019165,24.177000045776367,-0.164000004529953,106.41000366210938,7.21999979019165,0.1080000028014183,108.11000061035156,0.05999999865889549,102.26000213623047,8.579999923706055,-0.25,-0.12999999523162842,0.2199999988079071,-0.12999999523162842
1662033311.5302353,43.4108197,-72.0338117,1675303364.087,356.3,1662033311.2835088,1.2180527448654175,1662033311.4772353,-0.7622974046549282,0.9525243654922222,1662033311.0902352,254.76480102539062,84.99401092529297,-3.311406373977661,0.036725115116409676,0.03346598944758313,-0.7237500274323873,-0.6882711611433385,0.9950175028620522,0.6393118360687104,0.08066032767660584,-0.0153037765994668,0.042007118463516235,0.0031249194871634193,1662033311.457336,220901.0,75510.0,4.96999979019165,24.18199920654297,-0.164000004529953,106.44999694824219,7.210000038146973,0.1080000028014183,108.13999938964844,0.05000000074505806,102.25,8.579999923706055,-0.30000001192092896,-0.10999999940395355,0.1899999976158142,-0.11999999731779099
1662033312.5302353,43.4108277,-72.033821,1675303365.089184,356.27,1662033312.2835069,1.2303378582000732,1662033312.4772353,-0.7416629452905066,0.8788834254797452,1662033312.5502353,253.68267822265625,86.31372833251953,-3.2954514026641846,0.052052015105757375,0.02815680229092148,-0.7296961046434499,-0.6812058257798119,0.9501986732889304,0.6416509119459988,0.28425496649713333,-0.030577611178159714,0.09769157320261002,0.028555836528539647,1662033312.457335,220901.0,75511.0,4.96999979019165,24.18199920654297,-0.16500000655651093,106.51000213623047,7.210000038146973,0.1080000028014183,108.19999694824219,0.05999999865889549,102.26000213623047,8.579999923706055,-0.28999999165534973,-0.14000000059604645,0.23999999463558197,-0.14000000059604645
1662033313.5302353,43.4108354,-72.0338299,1675303366.089103,356.19,1662033313.2825067,1.1144071817398071,1662033313.4772353,-0.6552306831239162,0.8835568753017354,1662033313.0902352,253.28070068359375,86.78730010986328,-3.3221020698547363,0.027179280237081736,0.02999703497696836,-0.728972762433687,-0.6833448443122873,0.9868307012126368,0.6890246942519416,0.022240135077588867,0.07195045053958893,0.0989314392209053,0.006925502792000758,1662033313.457337,220901.0,75512.0,4.96999979019165,24.174999237060547,-0.16500000655651093,106.31999969482422,7.210000038146973,0.1080000028014183,108.0199966430664,0.05000000074505806,102.25,8.579999923706055,-0.23000000417232513,-0.10999999940395355,0.18000000715255737,-0.10999999940395355
1662033314.5302353,43.4108433,-72.0338382,1675303367.08258,356.61,1662033314.2825146,1.1760390996932983,1662033314.4772353,-0.7864821361256615,0.9326552683361716,1662033314.0902352,252.60147094726562,87.64641571044922,-3.2996721267700195,0.04905755779168399,0.02238724154815454,-0.7295474274977859,-0.6818010842399291,0.9191848151934905,0.5895919836721185,0.3021158719419221,0.0017993785440921783,0.13996855914592743,0.02433380112051962,1662033314.457334,220901.0,75513.0,4.96999979019165,24.170000076293945,-0.16500000655651093,106.23999786376953,7.21999979019165,0.1080000028014183,107.94999694824219,0.07000000029802322,102.25,8.579999923706055,-0.20999999344348907,-0.09000000357627869,0.25,-0.10000000149011612
1662033315.5302353,43.4108506,-72.0338477,1675303368.080836,357.26,1662033315.3035517,1.0969549417495728,1662033315.4772353,-0.7181236174998321,0.859475694821532,1662033315.0712352,251.89642333984375,88.49036407470703,-3.3378872871398926,0.03175641526793468,0.034187508427950465,-0.7277818541701662,-0.6842194948241785,1.0000203764823516,0.6998781621657304,-0.10378846304484833,-0.0015604924410581589,-0.10493768751621246,0.013970023021101964,1662033315.457335,220901.0,75514.0,4.96999979019165,24.170000076293945,-0.16500000655651093,106.33000183105469,7.21999979019165,0.1080000028014183,108.04000091552734,0.07000000029802322,102.25,8.579999923706055,-0.18000000715255737,-0.15000000596046448,0.25999999046325684,-0.1599999964237213
1662033316.5302353,43.410858,-72.0338575,1675303369.081071,357.86,1662033316.282542,1.1186950206756592,1662033316.4772353,-0.7778732094237838,0.887306750825633,1662033316.0712352,251.11117553710938,89.29924011230469,-3.3564162254333496,0.04481848828758937,0.021410934409211543,-0.7238064996756655,-0.688212922010769,0.8900667633011672,0.6438611321055453,0.21849068315230602,-0.041696880012750626,0.2402816116809845,0.014455504715442628,1662033316.457332,220901.0,75515.0,4.96999979019165,24.17099952697754,-0.16500000655651093,106.41000366210938,7.21999979019165,0.1080000028014183,108.12999725341797,0.05000000074505806,102.23999786376953,8.579999923706055,-0.17000000178813934,-0.15000000596046448,0.1899999976158142,-0.15000000596046448
1662033317.0902352,43.4108624,-72.033863,1675303369.640857,358.68,1662033317.2825475,1.205868124961853,1662033317.0772352,-0.7944294515127545,0.9258951595991546,1662033317.1112354,250.27992248535156,90.17536926269531,-3.311563491821289,0.043499160508884666,0.026801496354366818,-0.7190353253006933,-0.693092853662419,0.9495187727657544,0.6778536118955064,0.06568307985005421,0.01803939789533615,-0.15866637229919434,-0.0239603668451309,1662033317.457332,220901.0,75516.0,4.96999979019165,24.17099952697754,-0.16500000655651093,106.36000061035156,7.21999979019165,0.1080000028014183,108.06999969482422,0.029999999329447746,102.25,8.579999923706055,-0.27000001072883606,-0.11999999731779099,0.09000000357627869,-0.11999999731779099
1662033318.5302353,43.4108734,-72.0338776,1675303371.089397,355.4,1662033318.283575,1.185778260231018,1662033318.4772353,-0.8555992052357226,0.8555992052357223,1662033318.0702353,249.51963806152344,91.01156616210938,-3.3051624298095703,0.034326205895951895,0.029908218793837857,-0.713966699959198,-0.69869790423812,0.8749676633523973,0.7118232983108488,0.026815628404273303,0.041250184178352356,-0.0005785324610769735,0.011272761970758438,1662033318.457336,220901.0,75517.0,4.96999979019165,24.173999786376953,-0.16500000655651093,106.43000030517578,7.21999979019165,0.1080000028014183,108.13999938964844,0.03999999910593033,102.25,8.579999923706055,-0.3100000023841858,-0.09000000357627869,0.14000000059604645,-0.10000000149011612
1662033319.5302353,43.4108787,-72.0338901,1675303372.081014,335.57,1662033319.2825713,1.2552415132522583,1662033319.4772353,-0.8281534488616286,0.40070171591670284,1662033319.0902352,248.5596466064453,91.7855453491211,-3.3240325450897217,0.029574827122119892,0.028349203375919542,-0.7572741079863136,-0.6518109984053511,0.8229532107944467,0.9541316298401732,0.026077385985507316,0.04987886920571327,-0.016701020300388298,0.31170690059661865,1662033319.457334,220901.0,75518.0,4.96999979019165,24.173999786376953,-0.164000004529953,106.4800033569336,7.21999979019165,0.1080000028014183,108.18000030517578,0.09000000357627869,102.26000213623047,8.579999923706055,-0.25,-0.11999999731779099,0.3400000035762787,-0.11999999731779099
1662033320.5302353,43.4108786,-72.0339009,1675303373.08084,312.29,1662033320.2825947,1.077512264251709,1662033320.4772353,-0.5994243560077498,0.026276252105170327,1662033320.0902352,247.56781005859375,92.03047943115234,-3.330599546432495,0.024544357944927837,0.035081743919661346,-0.8692572325053337,-0.492502496921381,0.6606533470216643,0.9043579688776655,0.1479786544137655,0.010875388979911804,-0.0033232348505407017,0.45249658823013306,1662033320.457334,220901.0,75519.0,4.96999979019165,24.172000885009766,-0.164000004529953,106.37999725341797,7.230000019073486,0.1080000028014183,108.08999633789062,0.07000000029802322,102.26000213623047,8.579999923706055,-0.25999999046325684,-0.0,0.27000001072883606,-0.009999999776482582
1662033321.0502353,43.4108773,-72.0339041,1675303374.08794,289.57,1662033321.2825577,0.7698781490325928,1662033321.4772353,-0.31935856702153453,-0.18684246217054626,1662033321.0702353,246.9638671875,91.80921173095703,-3.3234357833862305,0.012158095727795802,0.047279120432993274,-0.9485253137183987,-0.312916274288778,0.4115218867085393,0.7714586450189236,0.05941954470448671,-0.03398524224758148,-0.14709827303886408,0.4132223427295685,1662033321.457327,220901.0,75520.0,4.96999979019165,24.163999557495117,-0.164000004529953,106.36000061035156,7.230000019073486,0.1080000028014183,108.08000183105469,0.03999999910593033,102.26000213623047,8.579999923706055,-0.23000000417232513,-0.019999999552965164,0.1599999964237213,-0.019999999552965164
1662033322.5302353,43.4108723,-72.033906,1675303375.080894,265.84,1662033322.2826047,0.6394941806793213,1662033322.4772353,-0.06477133690604753,-0.38458376709814895,1662033322.0702353,246.77694702148438,91.45269775390625,-3.367279291152954,-0.0009115332737615295,0.04754234652609075,-0.9916484037399794,-0.11988468523474732,0.19017813454323407,0.6185771690395975,0.07647738938174041,-0.12683825194835663,-0.0954416468739509,0.41184818744659424,1662033322.457332,220901.0,75521.0,4.96999979019165,24.15399932861328,-0.16300000250339508,106.37000274658203,7.230000019073486,0.1080000028014183,108.11000061035156,0.029999999329447746,102.2699966430664,8.579999923706055,-0.23000000417232513,-0.11999999731779099,0.11999999731779099,-0.11999999731779099
1662033323.5302353,43.4108688,-72.0339029,1675303376.081278,239.64,1662033323.2826228,0.6807327270507812,1662033323.4772353,0.2577854768452049,-0.4858463213071499,1662033323.0902352,246.93540954589844,91.06050872802734,-3.490748882293701,-0.00048763794012122167,0.03614229579760642,-0.9951980346537189,0.0909635558072176,-0.032858385363762725,0.5932070509267431,0.08829126912796045,-0.05770041048526764,-0.0017414609901606486,0.4505156874656677,1662033323.457334,220901.0,75522.0,4.96999979019165,24.155000686645508,-0.16200000047683716,106.37999725341797,7.21999979019165,0.1080000028014183,108.12999725341797,0.019999999552965164,102.2699966430664,8.579999923706055,-0.20000000298023224,-0.10000000149011612,0.07999999821186066,-0.10999999940395355
1662033324.5302353,43.4108659,-72.0338978,1675303377.087692,218.2,1662033324.2826352,0.6124675869941711,1662033324.4772353,0.30744192927718494,-0.34216875971123145,1662033324.0902352,247.3017578125,90.66179656982422,-3.649665594100952,-0.02081593055887259,0.0390406428475975,-0.9452677436771746,0.32328225748481404,-0.03409012761282786,0.6291613042448194,-0.0029723688512060184,0.22051793336868286,-0.0995108857750892,0.5154881477355957,1662033324.457333,220901.0,75523.0,4.96999979019165,24.158000946044922,-0.16200000047683716,106.3499984741211,7.21999979019165,0.1080000028014183,108.08999633789062,0.05999999865889549,102.2699966430664,8.579999923706055,-0.23999999463558197,-0.10000000149011612,0.23999999463558197,-0.10000000149011612
1662033325.5302353,43.4108633,-72.0338928,1675303378.081053,205.64,1662033325.2826936,0.6410043835639954,1662033325.4772353,0.28477889103274917,-0.2515968664792103,1662033325.0702353,247.71990966796875,90.39407348632812,-3.7971296310424805,-0.0290230731624648,0.05565585237479733,-0.8825797400958676,0.4659539566233468,-0.019450231845239762,0.7365420315303616,0.1029296066235786,-0.019320007413625717,-0.038506180047988864,0.23986105620861053,1662033325.457333,220901.0,75524.0,4.96999979019165,24.15999984741211,-0.16099999845027924,106.33000183105469,7.21999979019165,0.1080000028014183,108.05999755859375,0.05000000074505806,102.27999877929688,8.579999923706055,-0.27000001072883606,-0.05000000074505806,0.20000000298023224,-0.05000000074505806
1662033326.0702353,43.410862,-72.0338911,1675303379.081489,206.96,1662033326.2826202,0.5565026998519897,1662033326.4772353,0.3426857397720776,-0.5640624821390481,1662033326.0902352,248.02857971191406,90.11040496826172,-4.007936954498291,-0.03001667055959861,0.04719742537011886,-0.8453214206237042,0.5313220288691889,0.08741109277272185,0.525832014188829,0.00618022553476779,-0.15931648015975952,-0.02732097543776036,-0.06302415579557419,1662033326.457333,220901.0,75525.0,4.96999979019165,24.16200065612793,-0.1599999964237213,106.43000030517578,7.21999979019165,0.1080000028014183,108.16000366210938,0.03999999910593033,102.29000091552734,8.579999923706055,-0.3199999928474426,-0.05999999865889549,0.14000000059604645,-0.07000000029802322
1662033327.5302353,43.4108529,-72.033888,1675303380.080977,216.2,1662033327.2826686,0.7307921051979065,1662033327.4772353,0.39952876178918084,-0.9384970796455384,1662033327.0702353,248.2012939453125,89.51068115234375,-4.117389678955078,-0.02724566251978784,0.04490648567327236,-0.8622337550554291,0.5037797465771607,0.4110044514381178,0.46256676981542927,-0.04594723121622272,0.01940814033150673,-0.006679658778011818,-0.15491707623004913,1662033327.457339,220901.0,75526.0,4.96999979019165,24.163000106811523,-0.1599999964237213,106.41000366210938,7.21999979019165,0.1080000028014183,108.13999938964844,0.05000000074505806,102.30000305175781,8.579999923706055,-0.3100000023841858,-0.14000000059604645,0.17000000178813934,-0.15000000596046448
1662033328.5302353,43.4108434,-72.0338857,1675303381.080567,228.35,1662033328.2826936,0.8882437944412231,1662033328.4772353,0.2874942180924042,-1.185642051617366,1662033328.0712352,248.36375427246094,88.5728530883789,-4.154724597930908,-0.022177115311813038,0.03842891451390411,-0.9024392815816498,0.4285262385713684,0.5977503041571867,0.5480152284202092,0.011103975851336427,0.08176881819963455,-0.02812759578227999,-0.15966501832008362,1662033328.457332,220901.0,75527.0,4.96999979019165,24.163999557495117,-0.1599999964237213,106.30999755859375,7.21999979019165,0.1080000028014183,108.02999877929688,0.05000000074505806,102.30000305175781,8.579999923706055,-0.23999999463558197,-0.10000000149011612,0.18000000715255737,-0.10000000149011612
1662033329.5302353,43.4108326,-72.0338847,1675303382.081166,241.66,1662033329.2826905,0.9232686758041382,1662033329.4772353,-0.01627299752440845,-1.259894912106391,1662033329.0902352,248.55093383789062,87.40900421142578,-4.083798885345459,-0.01665162417780571,0.04411533870495979,-0.9425057820965275,0.330846506733562,0.6049766635650048,0.6957339293960396,-0.0076367069013115185,0.22905124723911285,0.0476620942354202,-0.22980616986751556,1662033329.457337,220901.0,75528.0,4.96999979019165,24.16200065612793,-0.1599999964237213,106.23999786376953,7.21999979019165,0.1080000028014183,107.95999908447266,0.09000000357627869,102.30000305175781,8.579999923706055,-0.25,-0.019999999552965164,0.33000001311302185,-0.019999999552965164
1662033330.5302353,43.410821,-72.0338869,1675303383.081176,253.36,1662033330.2827048,0.9716829061508179,1662033330.4772353,-0.3354878733691378,-1.338599225616933,1662033330.0702353,248.484130859375,86.12532043457031,-3.97715425491333,-0.015278916281926722,0.07221888506208735,-0.9735742893781926,0.21611129174429122,0.5254641814657194,0.832395816615957,0.09483644231843937,0.03649101406335831,0.05149589851498601,-0.23513691127300262,1662033330.457334,220901.0,75529.0,4.96999979019165,24.155000686645508,-0.1599999964237213,106.30999755859375,7.21999979019165,0.1080000028014183,108.05000305175781,0.10000000149011612,102.30000305175781,8.579999923706055,-0.27000001072883606,-0.05000000074505806,0.38999998569488525,-0.05999999865889549
1662033331.5302353,43.4108096,-72.0338927,1675303383.600875,260.01,1662033331.2827673,1.0718622207641602,1662033331.4772353,-0.6456718311696461,-1.2871316507778199,1662033331.0902352,248.141845703125,84.8221206665039,-3.954664468765259,-0.0037537477206149306,0.07127271980429692,-0.9908188375347149,0.11482221029097206,0.5117046490129398,0.9507515951676674,0.13855331202558246,-0.2080964297056198,0.033679652959108325,-0.23810717463493347,1662033331.457339,220901.0,75530.0,4.96999979019165,24.152999877929688,-0.1599999964237213,106.4000015258789,7.21999979019165,0.1080000028014183,108.16000366210938,0.10000000149011612,102.29000091552734,8.579999923706055,-0.3100000023841858,-0.11999999731779099,0.38999998569488525,-0.11999999731779099
1662033332.0702353,43.4108037,-72.0338975,1675303385.081092,275.99,1662033332.2827635,1.154792308807373,1662033332.4772353,-0.8736935535535275,-1.1320598811365983,1662033332.0902352,247.4905548095703,83.60693359375,-3.9822566509246826,-2.324033018786119e-05,0.04640680479322407,-0.9988496231252599,0.012076353394017858,0.5599530402893568,1.011745478341198,0.030717881631971436,-0.11111779510974884,-0.09557315707206729,-0.19104255735874176,1662033332.457329,220901.0,75531.0,4.96999979019165,24.160999298095703,-0.1599999964237213,106.36000061035156,7.21999979019165,0.1080000028014183,108.08999633789062,0.10000000149011612,102.29000091552734,8.579999923706055,-0.28999999165534973,-0.10999999940395355,0.38999998569488525,-0.10999999940395355
1662033333.5302353,43.4107897,-72.0339153,1675303386.081728,283.22,1662033333.543841,1.2948055267333984,1662033333.4772353,-1.0443176035938548,-0.9324166144079523,1662033333.5502353,246.0453643798828,82.05206298828125,-3.987168312072754,0.015471467265325552,0.06303113125575394,-0.99269708537432,-0.10168680781009892,0.687747150188072,1.0777787906081413,0.2137361577733089,-0.008980381302535534,0.00760938320308922,-0.1404552012681961,1662033333.457331,220901.0,75532.0,4.96999979019165,24.165000915527344,-0.1599999964237213,106.3499984741211,7.21999979019165,0.1080000028014183,108.08000183105469,0.07999999821186066,102.30000305175781,8.579999923706055,-0.1899999976158142,-0.07999999821186066,0.30000001192092896,-0.07999999821186066
1662033334.5302353,43.4107801,-72.0339284,1675303387.080879,276.91,1662033334.2827494,1.4854744672775269,1662033334.4772353,-0.8455530631802471,-0.9341520311739951,1662033334.0702353,245.4630889892578,81.5159683227539,-3.913914442062378,0.016186313207757146,0.062262378526745564,-0.9905065901424324,-0.12148289743558105,0.5966093394490015,1.3036200228178236,0.19790024923934055,-0.07811799645423889,0.04581872746348381,-0.016622219234704978,1662033334.45733,220901.0,75533.0,4.96999979019165,24.16699981689453,-0.16099999845027924,106.38999938964844,7.21999979019165,0.1080000028014183,108.11000061035156,0.09000000357627869,102.30000305175781,8.579999923706055,-0.25,-0.10999999940395355,0.33000001311302185,-0.10999999940395355
