,result_name,rmse,mae,relative_rmse,relative_mae,len_scale,n_turns,n_measurements,sensor_noise_ratio,n_inducing_points,Inducing points,Number of inducing points (binned)
199,0.3_random_field_4-9_0.1-370,0.07985994,0.06275263,0.5211562,0.5122241,0.3,9,878,0.1,336,221 - 370,221 - 370
200,0.3_random_field_0-12_0.1-20,0.1556225,0.12385163,0.92784977,0.9302797,0.3,12,1118,0.1,18,11 - 40,11 - 40
201,0.3_random_field_1-12_0.1-20,0.1648559,0.13189007,0.9586883,0.9527998,0.3,12,1118,0.1,18,11 - 40,11 - 40
202,0.3_random_field_2-12_0.1-20,0.1326078,0.107795164,0.9380545,0.9435689,0.3,12,1118,0.1,18,11 - 40,11 - 40
203,0.3_random_field_3-12_0.1-20,0.16965401,0.13859704,0.93105125,0.93283486,0.3,12,1118,0.1,18,11 - 40,11 - 40
204,0.3_random_field_4-12_0.1-20,0.14028525,0.11184574,0.9154843,0.9129511,0.3,12,1118,0.1,18,11 - 40,11 - 40
205,0.3_random_field_0-12_0.1-40,0.1473546,0.11790394,0.8785551,0.88560516,0.3,12,1118,0.1,30,11 - 40,11 - 40
206,0.3_random_field_1-12_0.1-40,0.15693852,0.124993026,0.91264635,0.9029742,0.3,12,1118,0.1,30,11 - 40,11 - 40
207,0.3_random_field_2-12_0.1-40,0.12868395,0.10465491,0.9102976,0.91608113,0.3,12,1118,0.1,30,11 - 40,11 - 40
208,0.3_random_field_3-12_0.1-40,0.15587425,0.12775162,0.85542876,0.85983914,0.3,12,1118,0.1,30,11 - 40,11 - 40
209,0.3_random_field_4-12_0.1-40,0.13520423,0.107645206,0.8823262,0.8786639,0.3,12,1118,0.1,30,11 - 40,11 - 40
210,0.3_random_field_0-12_0.1-70,0.13738495,0.1106522,0.8191142,0.8311356,0.3,12,1118,0.1,49,41 - 110,41 - 110
211,0.3_random_field_1-12_0.1-70,0.14519152,0.11493568,0.8443338,0.830318,0.3,12,1118,0.1,49,41 - 110,41 - 110
212,0.3_random_field_2-12_0.1-70,0.12316522,0.10026448,0.8712586,0.8776502,0.3,12,1118,0.1,49,41 - 110,41 - 110
213,0.3_random_field_3-12_0.1-70,0.1395585,0.11455027,0.76588887,0.77098674,0.3,12,1118,0.1,49,41 - 110,41 - 110
214,0.3_random_field_4-12_0.1-70,0.12959759,0.10296267,0.84573793,0.8404423,0.3,12,1118,0.1,49,41 - 110,41 - 110
215,0.3_random_field_0-12_0.1-110,0.12986615,0.10479216,0.77428573,0.7871194,0.3,12,1118,0.1,71,41 - 110,41 - 110
216,0.3_random_field_1-12_0.1-110,0.13326797,0.10490093,0.7749947,0.7578249,0.3,12,1118,0.1,71,41 - 110,41 - 110
217,0.3_random_field_2-12_0.1-110,0.11413539,0.0930941,0.8073825,0.8148853,0.3,12,1118,0.1,71,41 - 110,41 - 110
218,0.3_random_field_3-12_0.1-110,0.12910007,0.105741665,0.70849365,0.71169996,0.3,12,1118,0.1,71,41 - 110,41 - 110
219,0.3_random_field_4-12_0.1-110,0.12413084,0.09851765,0.8100626,0.80415934,0.3,12,1118,0.1,71,41 - 110,41 - 110
220,0.3_random_field_0-12_0.1-160,0.115851365,0.09310378,0.69072706,0.69932514,0.3,12,1118,0.1,120,111 - 220,111 - 220
221,0.3_random_field_1-12_0.1-160,0.11422633,0.08982616,0.66426164,0.64892185,0.3,12,1118,0.1,120,111 - 220,111 - 220
222,0.3_random_field_2-12_0.1-160,0.097863615,0.07945727,0.69227755,0.69551736,0.3,12,1118,0.1,120,111 - 220,111 - 220
223,0.3_random_field_3-12_0.1-160,0.11725038,0.09528958,0.64346325,0.64135164,0.3,12,1118,0.1,120,111 - 220,111 - 220
224,0.3_random_field_4-12_0.1-160,0.10856359,0.086004876,0.7084726,0.70202273,0.3,12,1118,0.1,120,111 - 220,111 - 220
225,0.3_random_field_0-12_0.1-220,0.10527482,0.084382094,0.6276677,0.63381445,0.3,12,1118,0.1,166,111 - 220,111 - 220
226,0.3_random_field_1-12_0.1-220,0.10353976,0.08162973,0.60211587,0.5897092,0.3,12,1118,0.1,166,111 - 220,111 - 220
227,0.3_random_field_2-12_0.1-220,0.090359576,0.073002815,0.6391947,0.63901925,0.3,12,1118,0.1,166,111 - 220,111 - 220
228,0.3_random_field_3-12_0.1-220,0.110279985,0.08894547,0.6052101,0.59865224,0.3,12,1118,0.1,166,111 - 220,111 - 220
229,0.3_random_field_4-12_0.1-220,0.09544219,0.07525827,0.622844,0.6143026,0.3,12,1118,0.1,166,111 - 220,111 - 220
230,0.3_random_field_0-12_0.1-290,0.0941667,0.07537155,0.5614391,0.56613404,0.3,12,1118,0.1,248,221 - 370,221 - 370
231,0.3_random_field_1-12_0.1-290,0.0928625,0.07346878,0.54002434,0.53075296,0.3,12,1118,0.1,248,221 - 370,221 - 370
232,0.3_random_field_2-12_0.1-290,0.08368065,0.06717944,0.5919487,0.58804524,0.3,12,1118,0.1,248,221 - 370,221 - 370
233,0.3_random_field_3-12_0.1-290,0.10145776,0.0810307,0.5567942,0.5453815,0.3,12,1118,0.1,248,221 - 370,221 - 370
234,0.3_random_field_4-12_0.1-290,0.08327457,0.0653867,0.5434396,0.5337249,0.3,12,1118,0.1,248,221 - 370,221 - 370
235,0.3_random_field_0-12_0.1-370,0.08856756,0.070783846,0.528056,0.5316747,0.3,12,1118,0.1,328,221 - 370,221 - 370
236,0.3_random_field_1-12_0.1-370,0.086874306,0.06884087,0.5052011,0.49731997,0.3,12,1118,0.1,328,221 - 370,221 - 370
237,0.3_random_field_2-12_0.1-370,0.08001056,0.06398784,0.5659868,0.56010807,0.3,12,1118,0.1,328,221 - 370,221 - 370
238,0.3_random_field_3-12_0.1-370,0.09573895,0.07604604,0.52540976,0.511832,0.3,12,1118,0.1,328,221 - 370,221 - 370
239,0.3_random_field_4-12_0.1-370,0.07777526,0.06106156,0.5075518,0.4984206,0.3,12,1118,0.1,328,221 - 370,221 - 370
240,0.3_random_field_0-15_0.1-20,0.15417956,0.12282119,0.91924673,0.92253983,0.3,15,1357,0.1,19,11 - 40,11 - 40
241,0.3_random_field_1-15_0.1-20,0.16418682,0.13146593,0.95479745,0.9497357,0.3,15,1357,0.1,19,11 - 40,11 - 40
242,0.3_random_field_2-15_0.1-20,0.13233809,0.10758286,0.9361466,0.94171053,0.3,15,1357,0.1,19,11 - 40,11 - 40
243,0.3_random_field_3-15_0.1-20,0.16926241,0.13852268,0.9289022,0.93233436,0.3,15,1357,0.1,19,11 - 40,11 - 40
244,0.3_random_field_4-15_0.1-20,0.13894437,0.1107594,0.90673393,0.9040838,0.3,15,1357,0.1,19,11 - 40,11 - 40
245,0.3_random_field_0-15_0.1-40,0.14489302,0.11618503,0.86387867,0.872694,0.3,15,1357,0.1,32,11 - 40,11 - 40
246,0.3_random_field_1-15_0.1-40,0.1562119,0.124585666,0.9084208,0.9000313,0.3,15,1357,0.1,32,11 - 40,11 - 40
247,0.3_random_field_2-15_0.1-40,0.12823483,0.10432962,0.9071206,0.9132338,0.3,15,1357,0.1,32,11 - 40,11 - 40
248,0.3_random_field_3-15_0.1-40,0.1549188,0.127201,0.85018533,0.8561332,0.3,15,1357,0.1,32,11 - 40,11 - 40
249,0.3_random_field_4-15_0.1-40,0.1337435,0.106398374,0.8727936,0.8684865,0.3,15,1357,0.1,32,11 - 40,11 - 40
250,0.3_random_field_0-15_0.1-70,0.13221657,0.1067714,0.7882994,0.801986,0.3,15,1357,0.1,59,41 - 110,41 - 110
251,0.3_random_field_1-15_0.1-70,0.13996263,0.11087516,0.8139262,0.80098397,0.3,15,1357,0.1,59,41 - 110,41 - 110
252,0.3_random_field_2-15_0.1-70,0.11855994,0.096730925,0.83868134,0.84671974,0.3,15,1357,0.1,59,41 - 110,41 - 110
253,0.3_random_field_3-15_0.1-70,0.13559955,0.11131088,0.74416244,0.74918383,0.3,15,1357,0.1,59,41 - 110,41 - 110
254,0.3_random_field_4-15_0.1-70,0.12649189,0.10027755,0.8254705,0.8185247,0.3,15,1357,0.1,59,41 - 110,41 - 110
255,0.3_random_field_0-15_0.1-110,0.12517855,0.101036616,0.7463374,0.7589106,0.3,15,1357,0.1,80,41 - 110,41 - 110
256,0.3_random_field_1-15_0.1-110,0.12912719,0.10192168,0.75091475,0.73630226,0.3,15,1357,0.1,80,41 - 110,41 - 110
257,0.3_random_field_2-15_0.1-110,0.11023354,0.09012591,0.77978116,0.7889037,0.3,15,1357,0.1,80,41 - 110,41 - 110
258,0.3_random_field_3-15_0.1-110,0.12721682,0.10411509,0.69815844,0.7007522,0.3,15,1357,0.1,80,41 - 110,41 - 110
259,0.3_random_field_4-15_0.1-110,0.12138589,0.096112765,0.79214936,0.78452927,0.3,15,1357,0.1,80,41 - 110,41 - 110
260,0.3_random_field_0-15_0.1-160,0.110759616,0.088888,0.6603691,0.66765934,0.3,15,1357,0.1,127,111 - 220,111 - 220
261,0.3_random_field_1-15_0.1-160,0.11146438,0.08797965,0.64820004,0.6355823,0.3,15,1357,0.1,127,111 - 220,111 - 220
262,0.3_random_field_2-15_0.1-160,0.09680323,0.07899163,0.68477654,0.6914414,0.3,15,1357,0.1,127,111 - 220,111 - 220
263,0.3_random_field_3-15_0.1-160,0.116059154,0.094211586,0.6369258,0.63409615,0.3,15,1357,0.1,127,111 - 220,111 - 220
264,0.3_random_field_4-15_0.1-160,0.10643948,0.0839581,0.69461095,0.68531567,0.3,15,1357,0.1,127,111 - 220,111 - 220
265,0.3_random_field_0-15_0.1-220,0.09937409,0.07961735,0.5924865,0.59802526,0.3,15,1357,0.1,178,111 - 220,111 - 220
266,0.3_random_field_1-15_0.1-220,0.09989291,0.07906966,0.5809083,0.57121474,0.3,15,1357,0.1,178,111 - 220,111 - 220
267,0.3_random_field_2-15_0.1-220,0.089052506,0.072378226,0.6299486,0.633552,0.3,15,1357,0.1,178,111 - 220,111 - 220
268,0.3_random_field_3-15_0.1-220,0.10814413,0.08710421,0.59348863,0.58625954,0.3,15,1357,0.1,178,111 - 220,111 - 220
269,0.3_random_field_4-15_0.1-220,0.09257006,0.07264666,0.6041008,0.59298503,0.3,15,1357,0.1,178,111 - 220,111 - 220
270,0.3_random_field_0-15_0.1-290,0.08894579,0.071288384,0.53031105,0.5354644,0.3,15,1357,0.1,265,221 - 370,221 - 370
271,0.3_random_field_1-15_0.1-290,0.08905714,0.07083679,0.517895,0.5117389,0.3,15,1357,0.1,265,221 - 370,221 - 370
272,0.3_random_field_2-15_0.1-290,0.08207057,0.06629623,0.5805591,0.58031416,0.3,15,1357,0.1,265,221 - 370,221 - 370
273,0.3_random_field_3-15_0.1-290,0.09903601,0.07903923,0.5435038,0.5319778,0.3,15,1357,0.1,265,221 - 370,221 - 370
274,0.3_random_field_4-15_0.1-290,0.08092976,0.06355329,0.5281377,0.51875955,0.3,15,1357,0.1,265,221 - 370,221 - 370
275,0.3_random_field_0-15_0.1-370,0.08346848,0.066872746,0.49765435,0.50229746,0.3,15,1357,0.1,350,221 - 370,221 - 370
276,0.3_random_field_1-15_0.1-370,0.08280971,0.06607791,0.48156422,0.47735983,0.3,15,1357,0.1,350,221 - 370,221 - 370
277,0.3_random_field_2-15_0.1-370,0.07811727,0.06282725,0.5525938,0.549949,0.3,15,1357,0.1,350,221 - 370,221 - 370
278,0.3_random_field_3-15_0.1-370,0.09325025,0.074094,0.51175195,0.49869365,0.3,15,1357,0.1,350,221 - 370,221 - 370
279,0.3_random_field_4-15_0.1-370,0.07535202,0.059386272,0.49173802,0.48474592,0.3,15,1357,0.1,350,221 - 370,221 - 370
280,0.5_random_field_0-3_0.1-20,0.14258265,0.11370601,0.82581484,0.8114809,0.5,3,400,0.1,19,11 - 40,11 - 40
281,0.5_random_field_1-3_0.1-20,0.18703789,0.15428759,0.7815416,0.770504,0.5,3,400,0.1,19,11 - 40,11 - 40
282,0.5_random_field_2-3_0.1-20,0.1407016,0.11160773,0.97293603,0.99940324,0.5,3,400,0.1,19,11 - 40,11 - 40
283,0.5_random_field_3-3_0.1-20,0.1309615,0.106269665,0.7197935,0.71515006,0.5,3,400,0.1,19,11 - 40,11 - 40
284,0.5_random_field_4-3_0.1-20,0.15555973,0.12924859,0.67473835,0.6652343,0.5,3,400,0.1,19,11 - 40,11 - 40
285,0.5_random_field_0-3_0.1-40,0.13855587,0.11002494,0.8024924,0.7852104,0.5,3,400,0.1,25,11 - 40,11 - 40
286,0.5_random_field_1-3_0.1-40,0.17508332,0.14382581,0.7315892,0.71825844,0.5,3,400,0.1,25,11 - 40,11 - 40
287,0.5_random_field_2-3_0.1-40,0.13526197,0.106961876,0.93532157,0.9578014,0.5,3,400,0.1,25,11 - 40,11 - 40
288,0.5_random_field_3-3_0.1-40,0.12337896,0.10003942,0.6781182,0.67322314,0.5,3,400,0.1,25,11 - 40,11 - 40
289,0.5_random_field_4-3_0.1-40,0.1459966,0.11998278,0.6332584,0.6175438,0.5,3,400,0.1,25,11 - 40,11 - 40
290,0.5_random_field_0-3_0.1-70,0.115801014,0.08993804,0.6707001,0.641857,0.5,3,400,0.1,62,41 - 110,41 - 110
291,0.5_random_field_1-3_0.1-70,0.13707551,0.11159928,0.5727728,0.55732083,0.5,3,400,0.1,62,41 - 110,41 - 110
292,0.5_random_field_2-3_0.1-70,0.12550096,0.09676052,0.86782527,0.8664523,0.5,3,400,0.1,62,41 - 110,41 - 110
293,0.5_random_field_3-3_0.1-70,0.10174236,0.080317445,0.5591986,0.54050255,0.5,3,400,0.1,62,41 - 110,41 - 110
294,0.5_random_field_4-3_0.1-70,0.124524936,0.09905943,0.5401253,0.50985265,0.5,3,400,0.1,62,41 - 110,41 - 110
295,0.5_random_field_0-3_0.1-110,0.11017349,0.08495926,0.6381064,0.6063252,0.5,3,400,0.1,109,41 - 110,41 - 110
296,0.5_random_field_1-3_0.1-110,0.12669726,0.10254629,0.529407,0.5121107,0.5,3,400,0.1,109,41 - 110,41 - 110
297,0.5_random_field_2-3_0.1-110,0.1257939,0.09570436,0.86985093,0.8569948,0.5,3,400,0.1,109,41 - 110,41 - 110
298,0.5_random_field_3-3_0.1-110,0.09504925,0.07423884,0.5224118,0.4995961,0.5,3,400,0.1,109,41 - 110,41 - 110
299,0.5_random_field_4-3_0.1-110,0.11828577,0.09294739,0.513063,0.4783944,0.5,3,400,0.1,109,41 - 110,41 - 110
300,0.5_random_field_0-3_0.1-160,0.10918887,0.0840576,0.6324037,0.59989035,0.5,3,400,0.1,139,111 - 220,111 - 220
301,0.5_random_field_1-3_0.1-160,0.12432801,0.10026674,0.5195071,0.50072676,0.5,3,400,0.1,139,111 - 220,111 - 220
302,0.5_random_field_2-3_0.1-160,0.12593935,0.09553164,0.8708567,0.8554482,0.5,3,400,0.1,139,111 - 220,111 - 220
303,0.5_random_field_3-3_0.1-160,0.093663484,0.0729617,0.51479536,0.49100152,0.5,3,400,0.1,139,111 - 220,111 - 220
304,0.5_random_field_4-3_0.1-160,0.11690495,0.09153664,0.5070737,0.47113332,0.5,3,400,0.1,139,111 - 220,111 - 220
305,0.5_random_field_0-3_0.1-220,0.10857801,0.08355103,0.62886566,0.5962751,0.5,3,400,0.1,185,111 - 220,111 - 220
306,0.5_random_field_1-3_0.1-220,0.12292661,0.09867731,0.5136513,0.4927892,0.5,3,400,0.1,185,111 - 220,111 - 220
307,0.5_random_field_2-3_0.1-220,0.1265975,0.09572241,0.8754077,0.8571564,0.5,3,400,0.1,185,111 - 220,111 - 220
308,0.5_random_field_3-3_0.1-220,0.09268696,0.072051264,0.50942814,0.48487464,0.5,3,400,0.1,185,111 - 220,111 - 220
309,0.5_random_field_4-3_0.1-220,0.11590032,0.090547256,0.5027162,0.46604103,0.5,3,400,0.1,185,111 - 220,111 - 220
310,0.5_random_field_0-3_0.1-290,0.108359545,0.08332886,0.6276004,0.59468955,0.5,3,400,0.1,231,221 - 370,221 - 370
311,0.5_random_field_1-3_0.1-290,0.12228819,0.097796716,0.51098365,0.48839158,0.5,3,400,0.1,231,221 - 370,221 - 370
312,0.5_random_field_2-3_0.1-290,0.12728137,0.09607941,0.8801366,0.86035323,0.5,3,400,0.1,231,221 - 370,221 - 370
313,0.5_random_field_3-3_0.1-290,0.09228167,0.07164631,0.5072006,0.48214948,0.5,3,400,0.1,231,221 - 370,221 - 370
314,0.5_random_field_4-3_0.1-290,0.11534538,0.089991316,0.5003091,0.46317965,0.5,3,400,0.1,231,221 - 370,221 - 370
315,0.5_random_field_0-3_0.1-370,0.10826085,0.08325505,0.6270287,0.5941628,0.5,3,400,0.1,295,221 - 370,221 - 370
316,0.5_random_field_1-3_0.1-370,0.12192791,0.097164966,0.5094782,0.48523664,0.5,3,400,0.1,295,221 - 370,221 - 370
317,0.5_random_field_2-3_0.1-370,0.12796113,0.09640815,0.8848371,0.863297,0.5,3,400,0.1,295,221 - 370,221 - 370
318,0.5_random_field_3-3_0.1-370,0.09191912,0.0711876,0.5052079,0.47906256,0.5,3,400,0.1,295,221 - 370,221 - 370
319,0.5_random_field_4-3_0.1-370,0.1152868,0.08988578,0.500055,0.46263644,0.5,3,400,0.1,295,221 - 370,221 - 370
320,0.5_random_field_0-4_0.1-20,0.14664553,0.11760433,0.84934634,0.8393019,0.5,4,479,0.1,17,11 - 40,11 - 40
321,0.5_random_field_1-4_0.1-20,0.19082311,0.15743041,0.7973582,0.78619903,0.5,4,479,0.1,17,11 - 40,11 - 40
322,0.5_random_field_2-4_0.1-20,0.12772436,0.10055921,0.8831999,0.9004681,0.5,4,479,0.1,17,11 - 40,11 - 40
323,0.5_random_field_3-4_0.1-20,0.14277452,0.116488315,0.78472054,0.78391725,0.5,4,479,0.1,17,11 - 40,11 - 40
324,0.5_random_field_4-4_0.1-20,0.15159184,0.12875995,0.6575276,0.66271937,0.5,4,479,0.1,17,11 - 40,11 - 40
325,0.5_random_field_0-4_0.1-40,0.1291699,0.1016693,0.74813044,0.725579,0.5,4,479,0.1,33,11 - 40,11 - 40
326,0.5_random_field_1-4_0.1-40,0.15410106,0.12615179,0.6439144,0.6299953,0.5,4,479,0.1,33,11 - 40,11 - 40
327,0.5_random_field_2-4_0.1-40,0.11218014,0.08927049,0.77571326,0.79938203,0.5,4,479,0.1,33,11 - 40,11 - 40
328,0.5_random_field_3-4_0.1-40,0.12491631,0.10227806,0.6865678,0.6882882,0.5,4,479,0.1,33,11 - 40,11 - 40
329,0.5_random_field_4-4_0.1-40,0.12676132,0.10569645,0.5498256,0.54401296,0.5,4,479,0.1,33,11 - 40,11 - 40
330,0.5_random_field_0-4_0.1-70,0.10372055,0.080584295,0.6007321,0.57510257,0.5,4,479,0.1,61,41 - 110,41 - 110
331,0.5_random_field_1-4_0.1-70,0.12314259,0.100494124,0.5145538,0.5018623,0.5,4,479,0.1,61,41 - 110,41 - 110
332,0.5_random_field_2-4_0.1-70,0.09869364,0.078587204,0.6824556,0.7037174,0.5,4,479,0.1,61,41 - 110,41 - 110
333,0.5_random_field_3-4_0.1-70,0.106408834,0.086047344,0.5848466,0.57906234,0.5,4,479,0.1,61,41 - 110,41 - 110
334,0.5_random_field_4-4_0.1-70,0.11095368,0.09063508,0.48126018,0.46649307,0.5,4,479,0.1,61,41 - 110,41 - 110
335,0.5_random_field_0-4_0.1-110,0.09477897,0.073395856,0.54894394,0.52380115,0.5,4,479,0.1,86,41 - 110,41 - 110
336,0.5_random_field_1-4_0.1-110,0.11195222,0.091080256,0.46779463,0.45484993,0.5,4,479,0.1,86,41 - 110,41 - 110
337,0.5_random_field_2-4_0.1-110,0.09301189,0.073670566,0.64316696,0.65969086,0.5,4,479,0.1,86,41 - 110,41 - 110
338,0.5_random_field_3-4_0.1-110,0.09696206,0.07686892,0.532925,0.5172954,0.5,4,479,0.1,86,41 - 110,41 - 110
339,0.5_random_field_4-4_0.1-110,0.104497574,0.08442354,0.45325688,0.43452266,0.5,4,479,0.1,86,41 - 110,41 - 110
340,0.5_random_field_0-4_0.1-160,0.09064044,0.06997422,0.5249743,0.49938208,0.5,4,479,0.1,122,111 - 220,111 - 220
341,0.5_random_field_1-4_0.1-160,0.10359311,0.08374303,0.43286592,0.4182082,0.5,4,479,0.1,122,111 - 220,111 - 220
342,0.5_random_field_2-4_0.1-160,0.08967547,0.07056225,0.62009597,0.63185716,0.5,4,479,0.1,122,111 - 220,111 - 220
343,0.5_random_field_3-4_0.1-160,0.09097372,0.07098777,0.5000118,0.47771776,0.5,4,479,0.1,122,111 - 220,111 - 220
344,0.5_random_field_4-4_0.1-160,0.10109168,0.08121862,0.43848386,0.41802713,0.5,4,479,0.1,122,111 - 220,111 - 220
345,0.5_random_field_0-4_0.1-220,0.088504314,0.06806566,0.51260215,0.4857613,0.5,4,479,0.1,212,111 - 220,111 - 220
346,0.5_random_field_1-4_0.1-220,0.09699221,0.07743027,0.4052839,0.38668263,0.5,4,479,0.1,212,111 - 220,111 - 220
347,0.5_random_field_2-4_0.1-220,0.08772737,0.068551265,0.6066251,0.6138495,0.5,4,479,0.1,212,111 - 220,111 - 220
348,0.5_random_field_3-4_0.1-220,0.08625523,0.06615158,0.4740779,0.44517225,0.5,4,479,0.1,212,111 - 220,111 - 220
349,0.5_random_field_4-4_0.1-220,0.09854667,0.079223484,0.4274449,0.4077583,0.5,4,479,0.1,212,111 - 220,111 - 220
350,0.5_random_field_0-4_0.1-290,0.08840734,0.06793997,0.5120405,0.4848643,0.5,4,479,0.1,258,221 - 370,221 - 370
351,0.5_random_field_1-4_0.1-290,0.09574714,0.07604267,0.40008137,0.37975302,0.5,4,479,0.1,258,221 - 370,221 - 370
352,0.5_random_field_2-4_0.1-290,0.08755427,0.06826554,0.6054281,0.611291,0.5,4,479,0.1,258,221 - 370,221 - 370
353,0.5_random_field_3-4_0.1-290,0.08532962,0.0651356,0.46899056,0.43833512,0.5,4,479,0.1,258,221 - 370,221 - 370
354,0.5_random_field_4-4_0.1-290,0.0983025,0.079043955,0.42638582,0.40683427,0.5,4,479,0.1,258,221 - 370,221 - 370
355,0.5_random_field_0-4_0.1-370,0.0889939,0.068277895,0.5154378,0.487276,0.5,4,479,0.1,352,221 - 370,221 - 370
356,0.5_random_field_1-4_0.1-370,0.09512816,0.07502964,0.39749494,0.37469402,0.5,4,479,0.1,352,221 - 370,221 - 370
357,0.5_random_field_2-4_0.1-370,0.08746311,0.06796048,0.6047977,0.6085593,0.5,4,479,0.1,352,221 - 370,221 - 370
358,0.5_random_field_3-4_0.1-370,0.08450795,0.06399015,0.46447447,0.43062675,0.5,4,479,0.1,352,221 - 370,221 - 370
359,0.5_random_field_4-4_0.1-370,0.09816235,0.07885158,0.42577794,0.40584412,0.5,4,479,0.1,352,221 - 370,221 - 370
360,0.5_random_field_0-5_0.1-20,0.15318935,0.12348009,0.887247,0.8812352,0.5,5,559,0.1,12,11 - 40,11 - 40
361,0.5_random_field_1-5_0.1-20,0.19894694,0.16526096,0.8313038,0.8253044,0.5,5,559,0.1,12,11 - 40,11 - 40
362,0.5_random_field_2-5_0.1-20,0.13599606,0.10738667,0.94039774,0.9616053,0.5,5,559,0.1,12,11 - 40,11 - 40
363,0.5_random_field_3-5_0.1-20,0.14911613,0.12162104,0.8195754,0.8184584,0.5,5,559,0.1,12,11 - 40,11 - 40
364,0.5_random_field_4-5_0.1-20,0.1651894,0.14019227,0.7165069,0.7215608,0.5,5,559,0.1,12,11 - 40,11 - 40
365,0.5_random_field_0-5_0.1-40,0.13897,0.11038085,0.804891,0.78775036,0.5,5,559,0.1,26,11 - 40,11 - 40
366,0.5_random_field_1-5_0.1-40,0.16312361,0.13485052,0.6816153,0.6734363,0.5,5,559,0.1,26,11 - 40,11 - 40
367,0.5_random_field_2-5_0.1-40,0.11854479,0.09489472,0.8197241,0.8497448,0.5,5,559,0.1,26,11 - 40,11 - 40
368,0.5_random_field_3-5_0.1-40,0.12557481,0.10280229,0.6901871,0.6918161,0.5,5,559,0.1,26,11 - 40,11 - 40
369,0.5_random_field_4-5_0.1-40,0.1318114,0.11015934,0.57173026,0.56698316,0.5,5,559,0.1,26,11 - 40,11 - 40
370,0.5_random_field_0-5_0.1-70,0.12716484,0.100177474,0.7365175,0.7149324,0.5,5,559,0.1,41,41 - 110,41 - 110
371,0.5_random_field_1-5_0.1-70,0.13947454,0.11496891,0.58279717,0.5741486,0.5,5,559,0.1,41,41 - 110,41 - 110
372,0.5_random_field_2-5_0.1-70,0.10616871,0.08505497,0.73414487,0.76163375,0.5,5,559,0.1,41,41 - 110,41 - 110
373,0.5_random_field_3-5_0.1-70,0.1131798,0.09249596,0.6220614,0.6224588,0.5,5,559,0.1,41,41 - 110,41 - 110
374,0.5_random_field_4-5_0.1-70,0.1175658,0.09680145,0.50994015,0.498231,0.5,5,559,0.1,41,41 - 110,41 - 110
375,0.5_random_field_0-5_0.1-110,0.10417553,0.08126796,0.6033672,0.5799816,0.5,5,559,0.1,73,41 - 110,41 - 110
376,0.5_random_field_1-5_0.1-110,0.113671646,0.09319327,0.47497925,0.46540222,0.5,5,559,0.1,73,41 - 110,41 - 110
377,0.5_random_field_2-5_0.1-110,0.09541741,0.07580187,0.6598008,0.67877585,0.5,5,559,0.1,73,41 - 110,41 - 110
378,0.5_random_field_3-5_0.1-110,0.09781754,0.07847318,0.5376269,0.52809143,0.5,5,559,0.1,73,41 - 110,41 - 110
379,0.5_random_field_4-5_0.1-110,0.10198265,0.08271565,0.44234845,0.42573225,0.5,5,559,0.1,73,41 - 110,41 - 110
380,0.5_random_field_0-5_0.1-160,0.08738304,0.06813081,0.5061079,0.48622632,0.5,5,559,0.1,145,111 - 220,111 - 220
381,0.5_random_field_1-5_0.1-160,0.09474959,0.075903095,0.3959131,0.379056,0.5,5,559,0.1,145,111 - 220,111 - 220
382,0.5_random_field_2-5_0.1-160,0.087531656,0.068986684,0.6052717,0.61774856,0.5,5,559,0.1,145,111 - 220,111 - 220
383,0.5_random_field_3-5_0.1-160,0.08406878,0.066029295,0.46206072,0.44434932,0.5,5,559,0.1,145,111 - 220,111 - 220
384,0.5_random_field_4-5_0.1-160,0.087177426,0.06976684,0.37813097,0.35908553,0.5,5,559,0.1,145,111 - 220,111 - 220
385,0.5_random_field_0-5_0.1-220,0.0843024,0.06579902,0.4882654,0.4695851,0.5,5,559,0.1,189,111 - 220,111 - 220
386,0.5_random_field_1-5_0.1-220,0.09037654,0.071474984,0.3776402,0.35694227,0.5,5,559,0.1,189,111 - 220,111 - 220
387,0.5_random_field_2-5_0.1-220,0.08591524,0.06767543,0.5940944,0.60600674,0.5,5,559,0.1,189,111 - 220,111 - 220
388,0.5_random_field_3-5_0.1-220,0.08008046,0.062516615,0.44014,0.42071047,0.5,5,559,0.1,189,111 - 220,111 - 220
389,0.5_random_field_4-5_0.1-220,0.08345688,0.066523775,0.36199316,0.3423937,0.5,5,559,0.1,189,111 - 220,111 - 220
390,0.5_random_field_0-5_0.1-290,0.08200202,0.06406867,0.47494197,0.45723617,0.5,5,559,0.1,256,221 - 370,221 - 370
391,0.5_random_field_1-5_0.1-290,0.08721928,0.068069,0.36444753,0.33993298,0.5,5,559,0.1,256,221 - 370,221 - 370
392,0.5_random_field_2-5_0.1-290,0.08463535,0.06671871,0.58524406,0.59743977,0.5,5,559,0.1,256,221 - 370,221 - 370
393,0.5_random_field_3-5_0.1-290,0.07643063,0.05928069,0.42007977,0.39893407,0.5,5,559,0.1,256,221 - 370,221 - 370
394,0.5_random_field_4-5_0.1-290,0.0804952,0.06391984,0.3491469,0.3289914,0.5,5,559,0.1,256,221 - 370,221 - 370
395,0.5_random_field_0-5_0.1-370,0.081022285,0.06330648,0.46926752,0.4517967,0.5,5,559,0.1,314,221 - 370,221 - 370
396,0.5_random_field_1-5_0.1-370,0.08576613,0.066444546,0.3583755,0.33182052,0.5,5,559,0.1,314,221 - 370,221 - 370
